task,policy,budget,k,genotype_id,R_0,R_k_oracle,R_k_adaptive,R_B_pi,delta
G189E,greedy_ssm,384,3,1011001100001101,8.17466,9.80915,9.80915,9.80915,0.13134
G189E,greedy_ssm,384,3,1011001100101111,9.44206,9.90366,9.90366,9.90366,0.13134
G189E,greedy_ssm,384,3,1011001100111100,9.31862,9.81636,9.81636,9.77404,0.13134
G189E,greedy_ssm,384,3,1011001110011101,7.8747,9.81184,9.81184,9.71077,0.13134
G189E,greedy_ssm,384,3,1011001110110100,9.44031,9.85655,9.85655,9.85655,0.13134
G189E,greedy_ssm,384,3,1011001110111100,9.46593,9.81184,9.81184,9.75522,0.13134
G189E,greedy_ssm,384,3,1011001111100010,9.30774,9.91705,9.91705,9.91705,0.13134
G189E,greedy_ssm,384,3,1011001111100111,9.74471,9.94356,9.94356,9.94356,0.13134
G189E,greedy_ssm,384,3,1011010011000010,,,,,0.13134
G189E,greedy_ssm,384,3,1011010011100100,8.76068,9.81466,9.81466,9.77213,0.13134
G189E,greedy_ssm,384,3,1011010011110000,8.90485,10.03295,10.03295,9.7043,0.13134
G189E,greedy_ssm,384,3,1011010100001110,,,,,0.13134
G189E,greedy_ssm,384,3,1011010100110100,8.92512,9.75454,9.75454,9.75454,0.13134
G189E,greedy_ssm,384,3,1011010101110100,9.26943,9.82201,9.82201,9.65032,0.13134
G189E,greedy_ssm,384,3,1011010101110111,9.47973,9.91635,9.91635,9.85816,0.13134
G189E,greedy_ssm,384,3,1011010110000101,,,,,0.13134
G189E,greedy_ssm,384,3,1011010111101000,9.16527,9.88124,9.88124,9.86542,0.13134
G189E,greedy_ssm,384,3,1011011001000111,7.64225,9.85628,9.85628,9.76134,0.13134
G189E,greedy_ssm,384,3,1011011010011010,7.56539,9.57019,9.57019,9.57019,0.13134
G189E,greedy_ssm,384,3,1011011010011011,7.93035,9.76507,9.76507,9.69483,0.13134
G189E,greedy_ssm,384,3,1011011101000100,8.17774,9.88247,9.88247,9.88247,0.13134
G189E,greedy_ssm,384,3,1011011101000111,7.96665,9.89834,9.89834,9.89834,0.13134
G189E,greedy_ssm,384,3,1011011111010111,8.21385,9.90445,9.90445,9.90445,0.13134
G189E,greedy_ssm,384,3,1011100000100111,9.42903,9.80466,9.80466,9.80466,0.13134
G189E,greedy_ssm,384,3,1011100001111111,9.47535,9.91635,9.91635,9.75449,0.13134
G189E,greedy_ssm,384,3,1011100010000101,8.70515,9.75053,9.75053,9.68223,0.13134
G189E,greedy_ssm,384,3,1011100010100100,9.41352,9.79443,9.79443,9.77213,0.13134
G189E,greedy_ssm,384,3,1011100011011110,8.35377,9.70703,9.70703,9.70703,0.13134
G189E,greedy_ssm,384,3,1011100011101111,9.56298,10.33071,10.33071,9.85032,0.13134
G189E,greedy_ssm,384,3,1011100100011011,8.79222,9.83168,9.83168,9.83168,0.13134
G189E,greedy_ssm,384,3,1011100110101010,9.50332,10.33071,10.33071,10.33071,0.13134
G189E,greedy_ssm,384,3,1011100111000110,8.4948,9.81344,9.81344,9.77213,0.13134
G189E,greedy_ssm,384,3,1011100111101011,9.74659,10.33071,10.33071,10.33071,0.13134
G189E,greedy_ssm,384,3,1011101010000010,8.88977,9.71328,9.71328,9.71328,0.13134
G189E,greedy_ssm,384,3,1011101010011110,8.89274,9.69586,9.69586,9.69586,0.13134
G189E,greedy_ssm,384,3,1011101011010001,9.39674,9.78213,9.78213,9.76155,0.13134
G189E,greedy_ssm,384,3,1011101101000000,9.09473,9.81878,9.81878,9.78526,0.13134
G189E,greedy_ssm,384,3,1011101101110010,9.48353,9.86435,9.86435,9.81891,0.13134
G189E,greedy_ssm,384,3,1011101110001100,9.0773,9.79443,9.79443,9.79443,0.13134
G189E,greedy_ssm,384,3,1011101111010000,9.19073,9.78526,9.78526,9.78526,0.13134
G189E,greedy_ssm,384,3,1011101111110000,9.69593,10.03295,10.03295,9.82391,0.13134
G189E,greedy_ssm,384,3,1011101111110001,9.6889,9.86001,9.86001,9.82148,0.13134
G189E,greedy_ssm,384,3,1011110001111101,9.40632,9.82196,9.82196,9.7501,0.13134
G189E,greedy_ssm,384,3,1011110010000101,8.56201,9.78868,9.78868,9.71421,0.13134
G189E,greedy_ssm,384,3,1011110010111111,9.47072,9.91917,9.91917,9.91917,0.13134
G189E,greedy_ssm,384,3,1011110011011011,8.75773,9.92736,9.92736,9.92736,0.13134
G189E,greedy_ssm,384,3,1011110100010100,8.62168,9.68136,9.68136,9.68136,0.13134
G189E,greedy_ssm,384,3,1011111000110010,9.32748,9.76531,9.76531,9.91705,0.13134
G189E,greedy_ssm,384,3,1011111010110100,9.44842,9.79443,9.79443,9.74782,0.13134
G189E,greedy_ssm,384,3,1011111111010000,9.11187,9.80516,9.80516,9.80516,0.13134
G189E,greedy_ssm,384,3,1100000000011100,,,,,0.13134
G189E,greedy_ssm,384,3,1100000001010110,,,,,0.13134
G189E,greedy_ssm,384,3,1100000001101110,8.31707,9.80026,9.80026,9.80026,0.13134
G189E,greedy_ssm,384,3,1100000010100111,8.35071,9.94619,9.94619,9.87577,0.13134
G189E,greedy_ssm,384,3,1100000011001001,,,,,0.13134
G189E,greedy_ssm,384,3,1100000100000111,,,,,0.13134
G189E,greedy_ssm,384,3,1100000100001000,,,,,0.13134
G189E,greedy_ssm,384,3,1100000100001100,,,,,0.13134
G189E,greedy_ssm,384,3,1100000100011110,,,,,0.13134
G189E,greedy_ssm,384,3,1100000100101000,8.65735,9.86206,9.86206,9.86206,0.13134
G189E,greedy_ssm,384,3,1100000101001000,,,,,0.13134
G189E,greedy_ssm,384,3,1100000101001101,,,,,0.13134
G189E,greedy_ssm,384,3,1100000101110100,9.46829,9.91,9.91,9.91,0.13134
G189E,greedy_ssm,384,3,1100000111101110,9.35694,10.13742,10.13742,9.94619,0.13134
G189E,greedy_ssm,384,3,1100001000110110,8.45696,9.7482,9.7482,9.7482,0.13134
G189E,greedy_ssm,384,3,1100001000111110,8.35453,9.78771,9.78771,9.78771,0.13134
G189E,greedy_ssm,384,3,1100001001001110,,,,,0.13134
G189E,greedy_ssm,384,3,1100001001111001,8.94473,9.86301,9.86301,9.86301,0.13134
G189E,greedy_ssm,384,3,1100001011010001,7.69605,9.80108,9.80108,9.80108,0.13134
G189E,greedy_ssm,384,3,1100001100101000,9.09269,9.89343,9.89343,9.89343,0.13134
G189E,greedy_ssm,384,3,1100001100110101,9.36052,9.86235,9.86235,9.86235,0.13134
G189E,greedy_ssm,384,3,1100001101101100,9.52826,9.9085,9.9085,9.89689,0.13134
G189E,greedy_ssm,384,3,1100001110001000,7.68234,9.80744,9.80744,9.80744,0.13134
G189E,greedy_ssm,384,3,1100001110111100,9.38697,9.8442,9.8442,9.79935,0.13134
G189E,greedy_ssm,384,3,1100010000100111,8.29054,9.85816,9.85816,9.85816,0.13134
G189E,greedy_ssm,384,3,1100010011001010,,,,,0.13134
G189E,greedy_ssm,384,3,1100010011111000,8.85152,9.82847,9.82847,9.82847,0.13134
G189E,greedy_ssm,384,3,1100010101001010,,,,,0.13134
G189E,greedy_ssm,384,3,1100010101101010,9.2321,9.89343,9.89343,9.8906,0.13134
G189E,greedy_ssm,384,3,1100010101110011,9.58593,9.90846,9.90846,9.89797,0.13134
G189E,greedy_ssm,384,3,1100011000010100,7.62967,9.75454,9.75454,9.75454,0.13134
G189E,greedy_ssm,384,3,1100011010100110,8.17293,9.79595,9.79595,9.79595,0.13134
G189E,greedy_ssm,384,3,1100011011011011,7.91504,9.85681,9.85681,9.85681,0.13134
G189E,greedy_ssm,384,3,1100011011011110,7.23992,9.78661,9.78661,9.75971,0.13134
G189E,greedy_ssm,384,3,1100011100000111,7.86661,9.89834,9.89834,9.89834,0.13134
G189E,greedy_ssm,384,3,1100011100111000,9.2071,9.89343,9.89343,9.89343,0.13134
G189E,greedy_ssm,384,3,1100011101000011,8.29828,9.94592,9.94592,9.94592,0.13134
G189E,greedy_ssm,384,3,1100011101001100,7.7674,9.89343,9.89343,9.89343,0.13134
G189E,greedy_ssm,384,3,1100011110000000,7.4893,9.87563,9.87563,9.87563,0.13134
G189E,greedy_ssm,384,3,1100011110000101,7.52134,9.92308,9.92308,9.92308,0.13134
G189E,greedy_ssm,384,3,1100011110111110,9.19532,9.87743,9.87743,9.87743,0.13134
G189E,greedy_ssm,384,3,1100011111000011,8.31415,9.94592,9.94592,9.94592,0.13134
G189E,greedy_ssm,384,3,1100011111011110,7.61221,9.87743,9.87743,9.87743,0.13134
G189E,greedy_ssm,384,3,1100100000001010,,,,,0.13134
G189E,greedy_ssm,384,3,1100100000010100,,,,,0.13134
G189E,greedy_ssm,384,3,1100100000011011,,,,,0.13134
G189E,greedy_ssm,384,3,1100100011101000,8.8504,9.7757,9.7757,9.62234,0.13134
G189E,greedy_ssm,384,3,1100100011110100,8.97834,9.91,9.91,9.67372,0.13134
G189E,greedy_ssm,384,3,1100100100000110,,,,,0.13134
G189E,greedy_ssm,384,3,1100100101000011,7.98452,9.85678,9.85678,9.85678,0.13134
G189E,greedy_ssm,384,3,1100100110101001,8.78338,9.8565,9.8565,9.81363,0.13134
G189E,greedy_ssm,384,3,1100100111000100,7.55465,9.80431,9.80431,9.79043,0.13134
G189E,greedy_ssm,384,3,1100100111011000,7.78219,9.87919,9.87919,9.67998,0.13134
G189E,greedy_ssm,384,3,1100100111101011,9.67466,10.33071,10.33071,9.8565,0.13134
G189E,greedy_ssm,384,3,1100101000110101,8.47825,9.71353,9.71353,9.69074,0.13134
G189E,greedy_ssm,384,3,1100101001000010,7.79454,9.65075,9.65075,9.61128,0.13134
G189E,greedy_ssm,384,3,1100101001011001,8.30912,9.73083,9.73083,9.70277,0.13134
G189E,greedy_ssm,384,3,1100101010011000,7.68543,9.61695,9.61695,9.61695,0.13134
G189E,greedy_ssm,384,3,1100101011000010,8.04732,9.66235,9.66235,9.66235,0.13134
G189E,greedy_ssm,384,3,1100101101110011,9.61952,9.90387,9.90387,9.81891,0.13134
G189E,greedy_ssm,384,3,1100101110111110,9.07548,9.97904,9.97904,9.76394,0.13134
G189E,greedy_ssm,384,3,1100101111110111,9.66095,9.97904,9.97904,9.83089,0.13134
G189E,greedy_ssm,384,3,1100110001000110,,,,,0.13134
G189E,greedy_ssm,384,3,1100110001010101,,,,,0.13134
G189E,greedy_ssm,384,3,1100110010000011,,,,,0.13134
G189E,greedy_ssm,384,3,1100110010000100,,,,,0.13134
G189E,greedy_ssm,384,3,1100110011000011,7.48917,9.7813,9.7813,9.76866,0.13134
G189E,greedy_ssm,384,3,1100110101010001,7.7954,9.80314,9.80314,9.68793,0.13134
G189E,greedy_ssm,384,3,1100111001110001,9.09049,9.87584,9.87584,9.87584,0.13134
G189E,greedy_ssm,384,3,1100111100011010,,,,,0.13134
G189E,greedy_ssm,384,3,1100111101101110,9.45894,9.99579,9.99579,9.84274,0.13134
G189E,greedy_ssm,384,3,1100111101110010,9.3819,9.82391,9.82391,9.81112,0.13134
G189E,greedy_ssm,384,3,1100111110000111,7.66799,9.81727,9.81727,9.79595,0.13134
G189E,greedy_ssm,384,3,1101000001101000,,,,,0.13134
G189E,greedy_ssm,384,3,1101000010100101,7.50904,9.75834,9.75834,9.68223,0.13134
G189E,greedy_ssm,384,3,1101000011000100,,,,,0.13134
G189E,greedy_ssm,384,3,1101000011011100,,,,,0.13134
G189E,greedy_ssm,384,3,1101000011100111,8.37629,9.94619,9.94619,9.81344,0.13134
G189E,greedy_ssm,384,3,1101000100000110,,,,,0.13134
G189E,greedy_ssm,384,3,1101000101011001,,,,,0.13134
G189E,greedy_ssm,384,3,1101000101100010,8.67436,9.85678,9.85678,9.79143,0.13134
G189E,greedy_ssm,384,3,1101000110110101,8.36614,9.78487,9.78487,9.78487,0.13134
G189E,greedy_ssm,384,3,1101000110111001,8.53054,9.78595,9.78595,9.78595,0.13134
G189E,greedy_ssm,384,3,1101000110111101,8.49179,9.84929,9.84929,9.78752,0.13134
G189E,greedy_ssm,384,3,1101000111000101,,,,,0.13134
G189E,greedy_ssm,384,3,1101001000011110,,,,,0.13134
G189E,greedy_ssm,384,3,1101001001111000,8.46263,9.82134,9.82134,9.65846,0.13134
G189E,greedy_ssm,384,3,1101001011110010,8.32421,9.80141,9.80141,9.80141,0.13134
G189E,greedy_ssm,384,3,1101001110101011,9.07839,9.87894,9.87894,9.83329,0.13134
G189E,greedy_ssm,384,3,1101001110111101,9.06123,9.8442,9.8442,9.78595,0.13134
G189E,greedy_ssm,384,3,1101001111001010,,,,,0.13134
G189E,greedy_ssm,384,3,1101001111101001,9.35103,9.91757,9.91757,9.83329,0.13134
G189E,greedy_ssm,384,3,1101010001000101,,,,,0.13134
G189E,greedy_ssm,384,3,1101010001010011,,,,,0.13134
G189E,greedy_ssm,384,3,1101010010100010,,,,,0.13134
G189E,greedy_ssm,384,3,1101010010101100,7.23628,9.7558,9.7558,9.7558,0.13134
G189E,greedy_ssm,384,3,1101010011101000,8.25983,9.7558,9.7558,9.71484,0.13134
G189E,greedy_ssm,384,3,1101010100001100,,,,,0.13134
G189E,greedy_ssm,384,3,1101010110000110,,,,,0.13134
G189E,greedy_ssm,384,3,1101010110001110,,,,,0.13134
G189E,greedy_ssm,384,3,1101010110101110,8.17186,9.81506,9.81506,9.81506,0.13134
G189E,greedy_ssm,384,3,1101010110111001,8.44851,9.82847,9.82847,9.78438,0.13134
G189E,greedy_ssm,384,3,1101010110111011,8.47452,9.92736,9.92736,9.92736,0.13134
G189E,greedy_ssm,384,3,1101010111000110,,,,,0.13134
G189E,greedy_ssm,384,3,1101011000000110,,,,,0.13134
G189E,greedy_ssm,384,3,1101011001110110,7.91305,9.79443,9.79443,9.79443,0.13134
G189E,greedy_ssm,384,3,1101011010010111,,,,,0.13134
G189E,greedy_ssm,384,3,1101011010101100,7.71791,9.83098,9.83098,9.69813,0.13134
G189E,greedy_ssm,384,3,1101011011001000,,,,,0.13134
G189E,greedy_ssm,384,3,1101011011011011,7.56731,9.79098,9.79098,9.79098,0.13134
G189E,greedy_ssm,384,3,1101011100100111,9.09876,9.89834,9.89834,9.83748,0.13134
G189E,greedy_ssm,384,3,1101011110011100,,,,,0.13134
G189E,greedy_ssm,384,3,1101011110101110,8.70783,9.86715,9.86715,9.86715,0.13134
G189E,greedy_ssm,384,3,1101011111000001,7.14568,9.89254,9.89254,9.89254,0.13134
G189E,greedy_ssm,384,3,1101100011000100,8.03947,9.79043,9.79043,9.79043,0.13134
G189E,greedy_ssm,384,3,1101100100000110,7.37537,9.80466,9.80466,9.70272,0.13134
G189E,greedy_ssm,384,3,1101100101100111,9.69216,9.94619,9.94619,9.81112,0.13134
G189E,greedy_ssm,384,3,1101100110000000,7.80954,9.77401,9.77401,9.77401,0.13134
G189E,greedy_ssm,384,3,1101100110111010,9.36607,9.87919,9.87919,9.87919,0.13134
G189E,greedy_ssm,384,3,1101101000010110,8.01986,9.64533,9.64533,9.58747,0.13134
G189E,greedy_ssm,384,3,1101101000011011,8.71543,9.79783,9.79783,9.76719,0.13134
G189E,greedy_ssm,384,3,1101101000101011,9.53218,9.82584,9.82584,9.81232,0.13134
G189E,greedy_ssm,384,3,1101101001001101,9.05594,9.82494,9.82494,9.82494,0.13134
G189E,greedy_ssm,384,3,1101101001100010,9.4584,9.83329,9.83329,9.83329,0.13134
G189E,greedy_ssm,384,3,1101101010000111,8.77691,9.79622,9.79622,9.78489,0.13134
G189E,greedy_ssm,384,3,1101101011000010,8.68544,9.83329,9.83329,9.83329,0.13134
G189E,greedy_ssm,384,3,1101101011001010,8.77872,9.81232,9.81232,9.81232,0.13134
G189E,greedy_ssm,384,3,1101101011101001,9.61758,9.86625,9.86625,9.83329,0.13134
G189E,greedy_ssm,384,3,1101101110011101,8.55899,9.78595,9.78595,9.78595,0.13134
G189E,greedy_ssm,384,3,1101101110110100,9.62505,9.84085,9.84085,9.84085,0.13134
G189E,greedy_ssm,384,3,1101101111111100,9.67863,9.87919,9.87919,9.79604,0.13134
G189E,greedy_ssm,384,3,1101110000000110,,,,,0.13134
G189E,greedy_ssm,384,3,1101110000101110,9.21312,9.82196,9.82196,9.69593,0.13134
G189E,greedy_ssm,384,3,1101110001000011,8.09279,9.81711,9.81711,9.81711,0.13134
G189E,greedy_ssm,384,3,1101110001001011,8.26433,9.82728,9.82728,9.73376,0.13134
G189E,greedy_ssm,384,3,1101110010001011,7.92703,9.82728,9.82728,9.82728,0.13134
G189E,greedy_ssm,384,3,1101110011111100,9.63029,9.84347,9.84347,9.86384,0.13134
G189E,greedy_ssm,384,3,1101110111001110,8.6669,9.99579,9.99579,9.99579,0.13134
G189E,greedy_ssm,384,3,1101110111011100,8.60168,9.84347,9.84347,9.77446,0.13134
G189E,greedy_ssm,384,3,1101111000011000,8.41336,9.68885,9.68885,9.68885,0.13134
G189E,greedy_ssm,384,3,1101111001110001,9.5983,9.86625,9.86625,9.76175,0.13134
G189E,greedy_ssm,384,3,1101111010101101,9.33915,9.86715,9.86715,9.82242,0.13134
G189E,greedy_ssm,384,3,1101111100000010,8.06323,9.79882,9.79882,9.79882,0.13134
G189E,greedy_ssm,384,3,1101111101011101,9.26065,9.83748,9.83748,9.83748,0.13134
G189E,greedy_ssm,384,3,1101111110000010,8.13187,9.89254,9.89254,9.89254,0.13134
G189E,greedy_ssm,384,3,1101111110100110,9.47854,9.89254,9.89254,9.89254,0.13134
G189E,greedy_ssm,384,3,1101111111000100,9.4836,9.88247,9.88247,9.88247,0.13134
G189E,greedy_ssm,384,3,1101111111100110,9.67976,9.89254,9.89254,9.89254,0.13134
G189E,greedy_ssm,384,3,1110000000100101,9.21881,9.86537,9.86537,9.84397,0.13134
G189E,greedy_ssm,384,3,1110000011100001,9.63537,10.32032,10.32032,9.93577,0.13134
G189E,greedy_ssm,384,3,1110000101100000,9.64535,10.0751,10.0751,9.89927,0.13134
G189E,greedy_ssm,384,3,1110001001000111,9.1915,9.90387,9.90387,9.90387,0.13134
G189E,greedy_ssm,384,3,1110001001011111,9.36816,9.86117,9.86117,9.86117,0.13134
G189E,greedy_ssm,384,3,1110001010110101,9.47967,9.88584,9.88584,9.88584,0.13134
G189E,greedy_ssm,384,3,1110001010111000,9.34361,9.8455,9.8455,9.79935,0.13134
G189E,greedy_ssm,384,3,1110001011001011,9.48192,9.93577,9.93577,9.93577,0.13134
G189E,greedy_ssm,384,3,1110001100001101,9.28928,9.9085,9.9085,9.82548,0.13134
G189E,greedy_ssm,384,3,1110001100011101,9.27269,9.8442,9.8442,9.8442,0.13134
G189E,greedy_ssm,384,3,1110001100011110,8.96077,9.80838,9.80838,9.80838,0.13134
G189E,greedy_ssm,384,3,1110001100100100,9.70661,9.90487,9.90487,9.90487,0.13134
G189E,greedy_ssm,384,3,1110001101100001,9.8717,10.0751,10.0751,9.91885,0.13134
G189E,greedy_ssm,384,3,1110001110010101,9.18669,9.88584,9.88584,9.88584,0.13134
G189E,greedy_ssm,384,3,1110001110101110,9.61859,9.91531,9.91531,9.91531,0.13134
G189E,greedy_ssm,384,3,1110001111001001,9.32234,9.9742,9.9742,9.91757,0.13134
G189E,greedy_ssm,384,3,1110010000100010,8.73081,9.85212,9.85212,9.85212,0.13134
G189E,greedy_ssm,384,3,1110010001010000,8.04019,9.80314,9.80314,9.80314,0.13134
G189E,greedy_ssm,384,3,1110010101101011,9.8906,10.13742,10.13742,9.8906,0.13134
G189E,greedy_ssm,384,3,1110010110010010,8.2016,9.83268,9.83268,9.83268,0.13134
G189E,greedy_ssm,384,3,1110010110101110,9.44127,10.13742,10.13742,10.13742,0.13134
G189E,greedy_ssm,384,3,1110010110111010,9.43691,9.87085,9.87085,9.87085,0.13134
G189E,greedy_ssm,384,3,1110011000000010,8.65271,9.78085,9.78085,9.78085,0.13134
G189E,greedy_ssm,384,3,1110011000000110,8.68121,9.76815,9.76815,9.76815,0.13134
G189E,greedy_ssm,384,3,1110011000100001,9.39977,9.94303,9.94303,9.94303,0.13134
G189E,greedy_ssm,384,3,1110011001001101,9.12528,9.91243,9.91243,9.91243,0.13134
G189E,greedy_ssm,384,3,1110011010100111,9.47613,9.94592,9.94592,9.94592,0.13134
G189E,greedy_ssm,384,3,1110011100000101,9.24549,9.92308,9.92308,9.92308,0.13134
G189E,greedy_ssm,384,3,1110011100101111,9.77549,10.13742,10.13742,10.13742,0.13134
G189E,greedy_ssm,384,3,1110011101111111,9.86117,10.13742,10.13742,9.90669,0.13134
G189E,greedy_ssm,384,3,1110011111001110,9.01794,10.13742,10.13742,10.13742,0.13134
G189E,greedy_ssm,384,3,1110100000001101,8.6179,9.82196,9.82196,9.6771,0.13134
G189E,greedy_ssm,384,3,1110100000110001,9.23964,9.76202,9.76202,9.63657,0.13134
G189E,greedy_ssm,384,3,1110100001111100,9.29798,9.82627,9.82627,9.82627,0.13134
G189E,greedy_ssm,384,3,1110100010000010,8.08211,9.56964,9.56964,9.56964,0.13134
G189E,greedy_ssm,384,3,1110100100001101,8.9967,9.80915,9.80915,9.80915,0.13134
G189E,greedy_ssm,384,3,1110100101001110,8.58754,9.80026,9.80026,9.79422,0.13134
G189E,greedy_ssm,384,3,1110100101101001,9.41834,10.33071,10.33071,9.93577,0.13134
G189E,greedy_ssm,384,3,1110100101110101,9.4762,9.91,9.91,9.86301,0.13134
G189E,greedy_ssm,384,3,1110100110000010,8.51411,9.76077,9.76077,9.72637,0.13134
G189E,greedy_ssm,384,3,1110100110100000,9.38781,9.82882,9.82882,9.77161,0.13134
G189E,greedy_ssm,384,3,1110100110101111,9.45189,10.33071,10.33071,10.13742,0.13134
G189E,greedy_ssm,384,3,1110100111000110,8.71668,9.87577,9.87577,9.87577,0.13134
G189E,greedy_ssm,384,3,1110100111100111,9.63689,10.33071,10.33071,9.94619,0.13134
G189E,greedy_ssm,384,3,1110101010000000,9.1801,9.7481,9.7481,9.7481,0.13134
G189E,greedy_ssm,384,3,1110101101000010,8.93757,9.90387,9.90387,9.90387,0.13134
G189E,greedy_ssm,384,3,1110101101111011,9.7059,9.91719,9.91719,9.90669,0.13134
G189E,greedy_ssm,384,3,1110101110110100,9.58047,9.91,9.91,9.84085,0.13134
G189E,greedy_ssm,384,3,1110101111001111,9.50741,9.91531,9.91531,9.90108,0.13134
G189E,greedy_ssm,384,3,1110101111010111,9.49914,9.90445,9.90445,9.90445,0.13134
G189E,greedy_ssm,384,3,1110110000010111,8.43042,9.69988,9.69988,9.67316,0.13134
G189E,greedy_ssm,384,3,1110110000011010,8.2953,9.59404,9.59404,9.43044,0.13134
G189E,greedy_ssm,384,3,1110110010101110,8.97907,9.79406,9.79406,9.77568,0.13134
G189E,greedy_ssm,384,3,1110110100110111,9.50853,9.85935,9.85935,9.85935,0.13134
G189E,greedy_ssm,384,3,1110110101111100,9.45274,9.84347,9.84347,9.82201,0.13134
G189E,greedy_ssm,384,3,1110110111011100,8.68444,9.84347,9.84347,9.80174,0.13134
G189E,greedy_ssm,384,3,1110111001010011,9.27574,9.80334,9.80334,9.78957,0.13134
G189E,greedy_ssm,384,3,1110111001101110,9.4211,9.87918,9.87918,9.87918,0.13134
G189E,greedy_ssm,384,3,1110111010000011,9.24618,9.7838,9.7838,9.74275,0.13134
G189E,greedy_ssm,384,3,1110111010010100,9.01715,9.73213,9.73213,9.73213,0.13134
G189E,greedy_ssm,384,3,1110111010110010,9.03701,9.7586,9.7586,9.71411,0.13134
G189E,greedy_ssm,384,3,1110111011010010,8.70194,9.71411,9.71411,9.71411,0.13134
G189E,greedy_ssm,384,3,1110111011101100,9.60293,9.91243,9.91243,9.83143,0.13134
G189E,greedy_ssm,384,3,1110111100011000,9.01285,9.77897,9.77897,9.77897,0.13134
G189E,greedy_ssm,384,3,1110111101111001,9.68635,9.91584,9.91584,9.91584,0.13134
G189E,greedy_ssm,384,3,1110111111100100,9.74163,9.93835,9.93835,9.88247,0.13134
G189E,greedy_ssm,384,3,1111000011000000,,,,,0.13134
G189E,greedy_ssm,384,3,1111000011001000,,,,,0.13134
G189E,greedy_ssm,384,3,1111000100110100,9.10591,9.91,9.91,9.75522,0.13134
G189E,greedy_ssm,384,3,1111000100111110,9.0087,9.85935,9.85935,9.74347,0.13134
G189E,greedy_ssm,384,3,1111000111010111,8.21394,9.91635,9.91635,9.88824,0.13134
G189E,greedy_ssm,384,3,1111001000111100,8.87484,9.80285,9.80285,9.77404,0.13134
G189E,greedy_ssm,384,3,1111001001010011,8.52326,9.82083,9.82083,9.82083,0.13134
G189E,greedy_ssm,384,3,1111001100011010,8.24653,9.79783,9.79783,9.79783,0.13134
G189E,greedy_ssm,384,3,1111001111101110,9.61127,9.91531,9.91531,9.90108,0.13134
G189E,greedy_ssm,384,3,1111001111111100,9.59622,9.91,9.91,9.9085,0.13134
G189E,greedy_ssm,384,3,1111010001100011,9.15087,9.89797,9.89797,9.82083,0.13134
G189E,greedy_ssm,384,3,1111010011010100,7.49973,9.77224,9.77224,9.77224,0.13134
G189E,greedy_ssm,384,3,1111010011110000,9.16477,9.90846,9.90846,9.88144,0.13134
G189E,greedy_ssm,384,3,1111010100101110,8.96192,9.85935,9.85935,9.79208,0.13134
G189E,greedy_ssm,384,3,1111010101001001,7.77079,9.89759,9.89759,9.89759,0.13134
G189E,greedy_ssm,384,3,1111010101101010,9.25875,9.89343,9.89343,9.85478,0.13134
G189E,greedy_ssm,384,3,1111010110101010,9.06014,9.87716,9.87716,9.87716,0.13134
G189E,greedy_ssm,384,3,1111011011011111,8.48179,9.87743,9.87743,9.74896,0.13134
G189E,greedy_ssm,384,3,1111011011100000,9.34169,9.87563,9.87563,9.85818,0.13134
G189E,greedy_ssm,384,3,1111011011111010,9.1588,9.85681,9.85681,9.85681,0.13134
G189E,greedy_ssm,384,3,1111011100011010,8.10744,9.75882,9.75882,9.75882,0.13134
G189E,greedy_ssm,384,3,1111100000110000,9.49168,9.7687,9.7687,9.7687,0.13134
G189E,greedy_ssm,384,3,1111100001001001,8.89681,9.86625,9.86625,9.86625,0.13134
G189E,greedy_ssm,384,3,1111100001001011,9.1201,10.33071,10.33071,10.33071,0.13134
G189E,greedy_ssm,384,3,1111100001011001,8.91752,9.75548,9.75548,9.75548,0.13134
G189E,greedy_ssm,384,3,1111100001110101,9.5768,9.82494,9.82494,9.75998,0.13134
G189E,greedy_ssm,384,3,1111100010100001,9.51709,9.82266,9.82266,9.78485,0.13134
